Bo_Age,Ln_Orig,Orig_LTV_Ratio_Pct,Credit_score,First_home,Tot_mthly_debt_exp,Tot_mthly_incm,pur_prc_amt,DTI Ratio,OUTCOME,Median_state_inc
37,272000,80,653,N,1504,5025,164900,0.299322,non-default,"43,003"
36,315000,100,753,Y,689,1917,85900,0.359416,non-default,"35,523"
31,152200,80,678,N,3201,5820,92000,0.55,non-default,"40,171"
35,240000,100,723,N,2141,5194,115000,0.412206,non-default,"33,948"
24,164900,100,614,Y,1342,3120,96000,0.430128,non-default,"41,275"
29,54000,90,681,N,2623,6500,273000,0.403538,non-default,"52,354"
22,78750,90,627,N,0,5025,163351,0,non-default,"44,286"
39,99000,100,671,N,3059,7820,215000,0.391176,non-default,"39,000"
31,84500,100,781,N,2946,6787,255000,0.434065,non-default,"46,199"
34,81100,90,669,N,2061,5539,245000,0.372089,non-default,"53,275"
37,201600,80,722,Y,3575,8680,295000,0.411866,non-default,"49,894"
57,159000,100,611,Y,772,3749,119000,0.205922,non-default,"41,275"
37,195360,90,755,N,1272,4350,160000,0.292414,non-default,"50,614"
37,167627,95,646,Y,1254,3640,133000,0.344505,non-default,"52,354"
24,319500,100,679,N,2174,3400,100000,0.639412,non-default,"44,160"
18,164900,100,662,N,1531,3735,208000,0.409906,non-default,"51,022"
30,256500,95,764,N,1322,2163,43900,0.611188,non-default,"37,396"
24,138500,100,685,N,1749,5230,138500,0.334417,non-default,"56,763"
50,104304,98,730,N,1717,7683,244600,0.22348,non-default,"45,787"
59,96000,100,673,N,1471,4800,96000,0.306458,non-default,"49,894"
55,163150,95,748,Y,1453,1826,192000,0.795728,non-default,"49,894"
23,103300,100,665,N,2177,6150,107613,0.353984,non-default,"43,217"
37,144900,90,583,N,1251,2375,151628,0.526737,non-default,"43,217"
44,123400,95,672,N,1022,5000,123400,0.2044,non-default,"44,160"
32,207300,95,528,Y,819,1950,81500,0.42,non-default,"41,275"
37,249900,100,570,N,1430,2193,202000,0.652075,non-default,"40,171"
31,260000,80,747,N,2616,14293,372201,0.183027,non-default,"44,160"
29,144500,100,672,N,2913,5948,330000,0.489744,non-default,"49,894"
22,97000,100,748,N,3361,8036,299900,0.418243,non-default,"44,160"
41,298300,95,668,N,2861,11853,234500,0.241373,non-default,"41,275"
33,119850,85,703,N,788,2058,72500,0.382896,non-default,"39,000"
52,99365,83,731,N,2021,5114,290000,0.39519,non-default,"45,692"
43,78900,100,693,Y,0,5025,350000,0,non-default,"44,228"
41,96400,100,722,N,4419,5841,465000,0.756549,non-default,"52,354"
30,237825,97,731,N,2226,4928,129900,0.451705,non-default,"53,275"
39,85000,100,773,N,3509,7838,247517,0.447691,non-default,"39,326"
56,200000,48,757,N,2573,4970,256000,0.517706,non-default,"45,787"
36,69300,92,655,N,2403,4490,104500,0.535189,non-default,"40,171"
36,111550,97,688,N,1768,4000,111550,0.442,non-default,"56,772"
47,106200,90,660,Y,973,2506,135964,0.388268,non-default,"43,217"
41,165500,100,702,N,796,5300,135000,0.150189,non-default,"44,286"
25,89320,102,655,N,2768,5033,219900,0.54997,non-default,"56,772"
52,103350,97,786,N,2059,6494,289900,0.317062,non-default,"44,160"
30,188315,95,715,Y,1192,3500,129900,0.340571,non-default,"45,787"
33,293250,85,681,Y,1221,3166,99500,0.38566,non-default,"44,476"
38,195499,85,534,Y,1860,2243,129990,0.829247,non-default,"39,000"
40,217500,100,592,Y,1167,1934,150920,0.603413,non-default,"43,217"
33,163225,100,749,N,802,4080,77000,0.196569,non-default,"43,988"
37,111920,80,684,N,1314,3024,92000,0.434524,non-default,"41,275"
37,133000,95,602,N,1420,3876,134000,0.366357,non-default,"45,787"
37,56650,100,771,N,1146,4250,137000,0.269647,non-default,"43,217"
28,80000,80,557,Y,1518,3750,92500,0.4048,non-default,"45,787"
37,316065,95,644,Y,1977,9223,201800,0.214355,non-default,"43,217"
37,268000,80,684,Y,0,5025,367000,0,non-default,"49,894"
37,155500,80,634,N,3585,9400,200000,0.381383,non-default,"42,590"
34,130000,88,440,Y,582,1569,63000,0.370937,non-default,"43,988"
31,60000,94,772,N,0,4410,186000,0,non-default,"53,275"
28,166400,80,626,N,2330,6064,188350,0.384235,non-default,"57,352"
37,162400,80,660,Y,692,2909,159999,0.237882,non-default,"49,894"
32,132975,90,689,N,980,3520,151000,0.278409,non-default,"39,326"
44,235500,99,636,N,1995,4433,207515,0.450034,non-default,"49,894"
50,78000,67,683,N,892,4400,78000,0.202727,non-default,"41,275"
48,237405,95,783,N,2077,10689,161400,0.194312,non-default,"44,476"
40,248800,80,530,Y,1111,4359,76500,0.254875,non-default,"40,171"
37,308000,80,689,N,1322,9179,170000,0.144024,non-default,"42,590"
47,304000,95,651,Y,561,1438,30000,0.390125,non-default,"44,286"
31,151210,95,680,N,1741,3789,139000,0.459488,non-default,"44,160"
37,114000,100,640,N,1441,5541,157000,0.260061,non-default,"45,787"
25,151150,99,755,N,2993,6642,130000,0.450617,non-default,"44,160"
30,71150,95,686,N,2802,4584,118000,0.611257,non-default,"40,171"
26,143750,95,634,N,1118,2889,94100,0.386985,default,"44,160"
43,169850,95,758,N,684,2917,83000,0.234487,non-default,"39,326"
41,319500,90,757,N,2519,3083,155500,0.817061,non-default,"48,688"
37,148800,80,681,N,2958,9167,264900,0.322679,non-default,"43,217"
33,80000,97,729,Y,2396,6219,249000,0.385271,non-default,"49,894"
27,190000,95,780,Y,876,1714,105000,0.511085,non-default,"43,988"
31,188000,80,688,N,4801,14957,356849,0.320987,non-default,"44,228"
57,355500,90,677,N,2415,10081,209141,0.23956,non-default,"42,590"
35,131100,95,762,Y,2580,6083,241000,0.424133,non-default,"43,217"
45,136607,98,585,N,739,2652,123200,0.278658,non-default,"38,550"
26,62100,90,777,N,0,5025,213000,0,non-default,"56,772"
40,79000,100,638,N,3046,5282,99500,0.576676,non-default,"42,590"
50,120000,80,627,N,1091,3163,128400,0.344926,non-default,"43,217"
25,139000,100,735,N,1724,5449,101000,0.316388,non-default,"40,171"
37,61840,80,754,N,3123,9167,169500,0.340679,non-default,"41,275"
37,95000,100,749,N,3772,9146,197670,0.412421,non-default,"46,984"
58,139500,100,777,N,2117,6333,230000,0.334281,non-default,"47,220"
40,187267,102,702,N,843,4166,120000,0.202352,non-default,"37,396"
37,68400,90,651,N,3325,6012,175000,0.553061,non-default,"43,988"
33,320000,89,666,Y,448,901,58000,0.497225,non-default,"40,171"
42,198000,99,651,N,5132,11306,305000,0.453918,non-default,"44,476"
38,156545,102,766,Y,2905,4519,243000,0.642841,non-default,"44,476"
37,118000,100,626,N,1209,3717,77500,0.325262,non-default,"41,275"
40,161500,80,703,N,1011,5025,129500,0.201207,non-default,"35,523"
28,135500,97,733,N,2172,5675,130000,0.382731,non-default,"40,171"
37,157410,90,602,Y,740,1560,45000,0.474359,non-default,"56,763"
53,31500,90,619,N,3036,10384,244900,0.292373,non-default,"53,275"
48,158512,100,694,N,1615,4325,154000,0.37341,non-default,"39,326"
49,216000,72,650,Y,560,2419,64500,0.231501,non-default,"43,042"
28,214500,98,663,Y,499,1580,35000,0.315823,non-default,"45,787"
35,197872,80,756,N,1998,3816,122001,0.523585,non-default,"41,275"
27,124500,98,683,N,2335,5121,172000,0.455966,non-default,"41,275"
39,142500,95,717,Y,2139,3423,172500,0.62489,non-default,"45,787"
34,175500,90,710,Y,2540,5477,300000,0.463758,non-default,"40,171"
37,97000,52,763,Y,1848,8731,210444,0.21166,non-default,"45,787"
34,101400,100,664,N,1360,5532,135150,0.245842,non-default,"41,275"
31,164800,97,660,N,561,2465,35000,0.227586,non-default,"44,160"
41,77615,95,743,N,1336,5900,203000,0.226441,non-default,"49,894"
37,150000,73,679,N,2040,4220,201000,0.483412,non-default,"50,614"
35,59375,95,619,Y,3349,8072,270000,0.414891,non-default,"52,354"
37,183350,95,693,N,356,1805,51000,0.19723,non-default,"42,590"
43,133000,95,660,Y,799,2080,87000,0.384135,non-default,"41,275"
72,79600,80,766,Y,2322,9914,300000,0.234214,non-default,"44,228"
45,124845,102,742,Y,1346,3709,153000,0.362901,non-default,"56,763"
35,150000,100,775,Y,1242,5842,172424,0.212598,non-default,"40,171"
43,152067,102,635,N,1996,4240,209900,0.470755,non-default,"45,787"
47,163000,97,738,Y,1668,3375,98500,0.494222,non-default,"56,772"
44,132000,100,659,Y,635,2499,97000,0.254102,non-default,"33,948"
23,67500,90,635,Y,979,31673,101000,0.03091,non-default,"53,275"
37,51500,72,695,N,2538,7805,382385,0.325176,non-default,"44,228"
37,60000,75,769,N,1458,5275,204000,0.276398,non-default,"43,217"
36,132000,95,746,N,1923,4562,90000,0.421526,non-default,"43,003"
47,128250,98,782,N,2136,5000,225000,0.4272,non-default,"41,275"
42,57000,95,677,N,1342,6300,149000,0.213016,non-default,"50,152"
30,92000,100,746,Y,1674,4451,108900,0.376095,non-default,"40,171"
31,115200,90,783,Y,1599,4208,145000,0.37999,non-default,"43,217"
50,144000,90,597,Y,2641,7500,177000,0.352133,non-default,"40,171"
34,304200,90,704,N,0,5025,339000,0,non-default,"44,228"
50,211000,100,706,N,493,3202,70000,0.153966,non-default,"41,275"
43,297000,90,793,N,2004,11166,234405,0.179473,non-default,"43,003"
36,272527,102,678,N,1334,2455,47800,0.543381,non-default,"40,171"
37,150330,100,747,N,634,2692,92700,0.235513,non-default,"40,171"
58,240000,100,651,N,993,2414,100000,0.41135,non-default,"41,275"
24,35550,90,745,N,0,8541,35550,0,non-default,"42,590"
50,106400,95,780,N,1352,3306,186000,0.408953,non-default,"56,763"
48,55800,95,600,N,3250,10690,355000,0.304022,non-default,"44,228"
23,76500,100,786,N,4012,6940,235000,0.578098,non-default,"48,688"
54,129750,100,774,N,2209,5450,109900,0.405321,non-default,"41,275"
27,140000,90,578,N,2813,4658,166000,0.603907,non-default,"40,171"
37,152550,90,551,Y,1009,2654,123500,0.380181,default,"43,217"
53,108950,100,762,N,1705,5831,184900,0.292403,non-default,"45,787"
35,141015,85,642,Y,1513,3750,132000,0.403467,default,"40,171"
37,91000,70,638,N,2440,9319,287900,0.261831,non-default,"39,000"
41,238525,102,704,N,0,5025,195000,0,non-default,"44,286"
43,121900,100,632,Y,2025,5668,142000,0.357269,non-default,"45,787"
58,128068,82,605,Y,1713,4186,158500,0.409221,non-default,"40,171"
34,222745,100,689,Y,1427,2595,128050,0.549904,non-default,"47,220"
38,189000,90,698,Y,2114,5752,167000,0.367524,non-default,"53,275"
25,135500,100,602,N,2413,3727,115813,0.647438,non-default,"41,275"
26,121827,80,701,N,1375,4056,149660,0.339004,non-default,"39,000"
37,134400,80,658,N,2339,8903,260011,0.26272,non-default,"45,787"
46,117370,97,671,N,1778,3763,212834,0.472495,non-default,"43,217"
28,298400,100,720,N,896,4164,138000,0.215178,non-default,"39,000"
99,237650,97,678,N,1408,2560,114900,0.55,non-default,"32,589"
37,301625,95,707,N,1515,5025,120101,0.301512,non-default,"40,171"
43,102000,80,708,N,2945,6113,225000,0.48176,non-default,"45,787"
37,135850,90,757,N,2355,8700,300000,0.27069,non-default,"53,275"
37,211150,80,660,Y,715,2093,84500,0.341615,non-default,"42,590"
60,243750,65,629,Y,3775,10000,210000,0.3775,non-default,"45,787"
58,134597,100,599,Y,2440,5167,189898,0.472228,non-default,"56,763"
41,116000,80,669,Y,1041,1682,45000,0.618906,non-default,"44,286"
44,158200,80,725,N,1200,2881,63510,0.416522,non-default,"53,275"
31,251700,97,623,N,2977,5025,190000,0.592475,non-default,"44,286"
38,112000,80,806,N,1048,2988,105000,0.350736,non-default,"43,003"
41,322700,87,725,N,1793,5025,210000,0.356838,non-default,"40,171"
49,164900,100,603,Y,1498,3633,155175,0.412331,non-default,"41,275"
23,80200,100,683,Y,2624,4921,250000,0.533225,non-default,"56,772"
44,109155,95,711,N,1416,4089,108150,0.346295,non-default,"43,217"
37,177900,100,545,Y,851,2080,88500,0.409135,default,"47,220"
52,220500,90,758,N,3957,10395,258000,0.380664,non-default,"46,199"
29,127500,100,643,N,1507,3667,152546,0.410963,non-default,"43,217"
37,77900,95,626,N,3969,8333,384000,0.476299,non-default,"46,984"
37,294000,84,659,N,1165,5025,208500,0.231855,non-default,"39,000"
29,65000,100,816,N,2801,8101,329512,0.34576,non-default,"56,763"
33,101500,100,720,N,1450,7336,101500,0.197655,non-default,"53,275"
50,128250,95,653,N,1517,4453,97500,0.340669,non-default,"41,275"
48,231000,100,677,N,2129,5167,164900,0.412038,non-default,"43,003"
36,111000,100,692,N,3333,5596,183000,0.595604,non-default,"33,659"
28,227500,98,604,Y,1616,2338,139000,0.691189,non-default,"43,217"
36,182091,102,577,Y,1460,3750,109400,0.389333,non-default,"40,171"
26,149345,100,612,N,1180,3900,115000,0.302564,non-default,"35,523"
29,78375,95,696,Y,1632,4506,146500,0.362184,non-default,"55,914"
65,114750,85,613,N,2726,6002,127500,0.454182,non-default,"45,787"
42,229000,100,732,N,504,1868,63500,0.269807,non-default,"39,000"
37,94400,80,639,N,987,2250,107500,0.438667,non-default,"56,763"
53,211500,90,614,Y,1240,3144,108000,0.394402,non-default,"55,914"
27,99900,97,627,N,2947,6919,185990,0.425929,non-default,"41,275"
42,125900,89,656,N,3124,6299,286285,0.495952,non-default,"40,171"
29,108680,95,700,Y,1719,3100,88000,0.554516,non-default,"40,171"
37,215000,100,699,N,497,1223,59000,0.406378,non-default,"39,000"
35,181730,100,732,Y,1145,2397,95000,0.47768,non-default,"42,590"
37,74700,90,700,N,3041,8900,380000,0.341685,non-default,"44,228"
25,58000,100,775,N,1675,7083,185000,0.236482,non-default,"56,772"
24,129900,100,602,N,871,3550,117900,0.245352,non-default,"40,171"
37,124900,100,778,N,2966,4842,170000,0.612557,non-default,"45,787"
31,144900,98,758,Y,1920,5837,127500,0.328936,non-default,"40,171"
31,129200,95,753,N,1197,3650,129200,0.327945,non-default,"49,894"
34,67700,100,743,N,1843,6879,174900,0.267917,non-default,"49,894"
30,80000,100,675,N,2035,5200,253000,0.391346,non-default,"48,688"
34,156000,84,614,Y,1972,4627,170000,0.426194,non-default,"49,894"
45,62000,93,757,N,908,5492,62000,0.165331,non-default,"44,286"
50,216600,90,728,N,1282,4704,210000,0.272534,non-default,"49,894"
45,135600,80,728,N,0,5025,365000,0,non-default,"49,894"
37,285000,95,679,N,867,1668,97000,0.519784,non-default,"39,000"
24,92886,98,745,N,2342,6666,148680,0.351335,non-default,"43,003"
47,85250,97,721,N,1599,4079,185000,0.392008,non-default,"49,894"
37,165500,100,628,Y,1137,2080,67500,0.546635,non-default,"40,171"
41,182000,80,656,N,1524,3580,150100,0.425698,non-default,"51,022"
41,92000,97,781,N,2813,8333,269900,0.337574,non-default,"53,275"
37,158000,100,743,Y,1259,2090,135000,0.602392,non-default,"40,171"
27,152000,95,731,N,662,2702,45000,0.245004,non-default,"41,275"
50,55250,97,700,N,3010,8000,224636,0.37625,non-default,"56,772"
36,100000,100,760,N,3297,7731,240353,0.426465,non-default,"49,894"
32,276582,84,696,N,4653,5025,570000,0.926028,non-default,"49,894"
41,103000,70,731,N,2785,11667,325000,0.238707,non-default,"49,894"
34,284000,80,771,Y,1175,4055,151900,0.289766,non-default,"55,970"
38,273415,102,698,N,4584,5025,290000,0.912296,non-default,"44,228"
62,151075,100,747,Y,1767,5385,122000,0.328134,non-default,"44,160"
58,105950,85,716,N,0,4620,105950,0,non-default,"42,590"
49,84000,85,703,Y,2494,6220,132900,0.400965,non-default,"55,914"
37,167832,100,655,Y,1472,2395,115000,0.614614,non-default,"40,171"
42,299900,100,669,N,441,1404,55600,0.314103,non-default,"38,111"
44,130000,100,683,N,2374,4943,150000,0.480275,non-default,"43,217"
40,370500,95,589,Y,1378,2461,99250,0.559935,non-default,"49,894"
46,199900,100,646,Y,1583,1793,253648,0.882878,non-default,"53,275"
37,140250,85,694,N,0,5025,400000,0,non-default,"44,228"
20,89900,100,689,N,3030,6667,305000,0.454477,non-default,"44,228"
48,233855,90,710,Y,0,5025,161000,0,non-default,"40,171"
41,124550,95,688,N,4263,11874,235000,0.35902,non-default,"56,772"
45,75000,100,725,N,1459,5355,112900,0.272456,non-default,"43,217"
39,144000,80,733,N,1900,5067,117000,0.374975,non-default,"53,275"
41,135674,100,679,N,3285,11666,255000,0.281588,non-default,"44,160"
37,234000,95,696,N,717,2775,170000,0.258378,non-default,"44,476"
37,178400,75,618,N,1789,4583,95000,0.390356,non-default,"41,275"
32,130000,100,672,N,2653,6850,328000,0.387299,non-default,"49,894"
33,75000,95,578,Y,2510,7667,330000,0.327377,non-default,"44,476"
49,96261,89,673,N,2410,7480,225000,0.322193,non-default,"52,354"
42,65000,100,670,N,733,3858,79500,0.189995,non-default,"44,286"
40,71250,95,677,Y,1947,3540,164130,0.55,non-default,"41,275"
35,107500,100,688,N,1667,6916,97000,0.241035,non-default,"38,111"
33,207000,90,690,N,0,5025,350000,0,non-default,"44,228"
35,107500,100,781,N,2589,6719,315500,0.385325,non-default,"49,894"
67,153200,91,693,N,909,5985,123000,0.15188,non-default,"46,984"
37,94400,80,597,Y,1623,3887,139900,0.417546,non-default,"45,787"
34,174000,100,706,N,2212,4037,235000,0.547932,non-default,"40,171"
26,161000,97,783,N,2537,3250,155000,0.780615,non-default,"56,763"
27,94400,80,746,N,2873,5813,189989,0.494237,non-default,"49,894"
25,118800,100,699,Y,856,2261,97500,0.378594,non-default,"43,003"
40,118750,95,770,N,2283,4359,195000,0.523744,non-default,"45,787"
37,95500,100,641,N,2784,5417,153001,0.513938,non-default,"42,590"
35,224100,90,771,N,1067,3784,169950,0.281977,non-default,"48,688"
31,247000,95,666,N,748,3350,88900,0.223284,non-default,"41,275"
37,66900,100,581,N,3059,6012,178500,0.508816,non-default,"38,111"
45,199920,80,627,N,1331,3083,174900,0.431722,non-default,"39,000"
26,128950,100,786,N,1949,5200,90000,0.374808,non-default,"43,042"
25,130950,97,752,Y,2034,5302,115000,0.383629,non-default,"53,275"
37,120000,100,570,Y,1472,5949,138000,0.247437,non-default,"53,275"
37,197979,100,735,Y,1645,5055,115000,0.32542,non-default,"40,171"
75,102150,90,731,N,2584,6862,163000,0.376567,non-default,"39,326"
52,132100,100,646,N,3174,7367,111500,0.43084,non-default,"43,217"
33,169996,92,637,N,1164,3030,100285,0.384158,non-default,"43,217"
23,116000,100,681,N,1330,4300,150000,0.309302,non-default,"42,617"
26,163150,100,671,Y,3256,5147,310000,0.632602,non-default,"49,894"
37,201300,95,702,Y,1383,2708,142500,0.510709,non-default,"40,171"
46,137275,95,650,N,1934,4531,179375,0.426837,non-default,"43,217"
50,203000,100,596,Y,1388,4058,179625,0.34204,non-default,"43,217"
25,141900,100,663,Y,2228,5209,146275,0.427721,non-default,"55,914"
56,156275,95,687,N,2085,5025,189980,0.414952,non-default,"45,787"
32,115900,95,679,N,2175,5453,150222,0.398863,non-default,"37,396"
37,82000,100,717,N,2864,5920,195550,0.483784,non-default,"39,000"
37,249147,84,794,N,1052,2400,95000,0.438333,non-default,"42,590"
37,119000,100,688,N,2443,5833,218000,0.418824,non-default,"42,590"
26,285000,100,647,N,2312,5025,335000,0.460128,non-default,"44,228"
29,71400,100,705,N,2311,6753,230000,0.342218,non-default,"40,171"
40,244600,95,757,N,652,2509,82400,0.259864,non-default,"44,286"
62,60000,79,717,Y,4494,7858,221645,0.571901,non-default,"45,787"
33,102500,100,681,N,0,7500,270000,0,non-default,"46,984"
37,215000,100,626,N,0,5025,125000,0,non-default,"49,894"
31,120800,100,672,N,2833,5076,270000,0.558117,non-default,"52,354"
29,237500,95,656,Y,1674,2421,185000,0.69145,non-default,"40,171"
30,61020,90,753,N,2127,7292,189500,0.29169,non-default,"41,275"
31,179564,100,623,Y,1831,4223,193000,0.433578,non-default,"40,171"
43,85405,95,776,N,2424,4637,125500,0.522752,non-default,"44,286"
